Order_ID,Customer_Name,Gender,Category,Product,Quantity,Unit_Price,Discount,Order_Date,Sales_Channel,Region,Phone
1259.0,Maria,Female,Clothing,Jeans,4.0,999.0,15.0,2024-07-05,Wholesale,North,9876543119
1260.0,Riya,Male,Clothing,Jeans,3.0,199.0,5.0,2025-01-07,Online,South,Unknown
1261.0,Asha,Male,Electronics,Tablet,3.0,1500.0,10.0,2025-02-26,Retail,East,Unknown
1262.0,Wei,Unknown,Groceries,Bananas,1.0,499.0,0.0,2025-05-07,Unknown,North,Unknown
1263.0,Ahmed,Male,Electronics,Laptop,5.0,199.0,10.0,2025-03-13,Retail,South,Unknown
1264.0,Ahmed,Male,Clothing,Jacket,5.0,499.0,5.0,2024-10-21,Unknown,West,Unknown
1265.0,Sam,Female,Furniture,Sofa,3.0,499.0,15.0,2024-04-14,Online,Unknown,919988776655
1266.0,John,Unknown,Electronics,Tablet,3.0,1500.0,10.0,2024-06-16,Retail,South,9876543119
1267.0,Riya,Male,Electronics,Laptop,1.0,199.0,5.0,2024-12-28,Wholesale,North,Unknown
1268.0,Asha,Unknown,Furniture,Chair,4.0,999.0,10.0,2024-06-16,Retail,Unknown,Unknown
1269.0,Emily,Unknown,Clothing,Jacket,1.0,499.0,10.0,2024-12-01,Unknown,Unknown,Unknown
1270.0,Emily,Unknown,Clothing,Jeans,1.0,199.0,10.0,2024-04-18,Online,Unknown,Unknown
1271.0,Emily,Female,Electronics,Laptop,3.0,499.0,15.0,2024-04-09,Retail,West,9876543119
1272.0,Sam,Male,Groceries,Apples,3.0,1500.0,10.0,2025-05-15,Unknown,North,9876543210
1273.0,Chen,Female,Clothing,Shirt,1.0,999.0,5.0,2024-03-29,Retail,North,Unknown
1274.0,John,Unknown,Furniture,Desk,2.0,1500.0,15.0,2024-07-29,Wholesale,West,919988776655
1275.0,John,Unknown,Groceries,Apples,3.0,999.0,15.0,2024-06-08,Online,South,Unknown
1276.0,Riya,Male,Groceries,Bananas,4.0,499.0,10.0,2024-12-23,Retail,South,919988776655
1277.0,Asha,Male,Furniture,Chair,3.0,499.0,0.0,2024-01-20,Retail,West,Unknown
1278.0,Chen,Unknown,Electronics,Laptop,3.0,499.0,10.0,2024-06-28,Online,North,Unknown
1279.0,Wei,Male,Groceries,Rice,2.0,499.0,15.0,2024-09-08,Wholesale,East,Unknown
1280.0,Wei,Unknown,Groceries,Apples,4.0,499.0,10.0,2024-10-11,Wholesale,West,Unknown
1281.0,Riya,Female,Electronics,Mobile,4.0,199.0,0.0,2024-11-24,Retail,West,9876543119
1282.0,Sam,Unknown,Groceries,Apples,3.0,499.0,10.0,2024-05-05,Unknown,Unknown,Unknown
1283.0,Sam,Male,Clothing,Shirt,2.0,1500.0,0.0,2024-03-07,Online,South,Unknown
1284.0,Chen,Female,Groceries,Bananas,3.0,499.0,10.0,2024-09-26,Wholesale,South,9876543119
1285.0,Asha,Female,Clothing,Shirt,5.0,199.0,0.0,2024-11-28,Wholesale,West,Unknown
1286.0,Asha,Unknown,Groceries,Rice,4.0,499.0,0.0,2024-04-17,Unknown,Unknown,9876543210
1287.0,John,Unknown,Electronics,Tablet,3.0,999.0,10.0,2024-09-14,Online,East,Unknown
1288.0,Emily,Male,Clothing,Jeans,5.0,499.0,0.0,2024-09-09,Retail,South,Unknown
1289.0,John,Male,Electronics,Mobile,2.0,499.0,5.0,2025-04-25,Online,Unknown,9876543210
1290.0,Asha,Unknown,Clothing,Jacket,1.0,999.0,10.0,2025-03-23,Retail,East,9876543210
1291.0,Maria,Unknown,Clothing,Shirt,2.0,499.0,0.0,2024-06-09,Online,East,919988776655
1292.0,Chen,Male,Groceries,Rice,3.0,999.0,15.0,2024-08-01,Retail,East,9876543210
1293.0,Ahmed,Male,Groceries,Apples,3.0,1500.0,10.0,2025-01-28,Wholesale,North,Unknown
1294.0,Maria,Female,Groceries,Bananas,3.0,499.0,0.0,2024-05-17,Retail,Unknown,Unknown
1295.0,Sam,Female,Clothing,Jacket,3.0,199.0,10.0,2024-04-03,Online,West,Unknown
1296.0,Sam,Male,Electronics,Tablet,3.0,999.0,5.0,2024-03-12,Wholesale,Unknown,Unknown
1297.0,Chen,Female,Groceries,Rice,5.0,499.0,5.0,2024-04-18,Online,North,Unknown
1298.0,Asha,Male,Electronics,Mobile,5.0,499.0,10.0,2024-01-23,Online,North,9876543210
1299.0,Riya,Male,Electronics,Tablet,5.0,499.0,15.0,2024-11-07,Unknown,West,Unknown
1300.0,Ahmed,Female,Electronics,Tablet,3.0,199.0,10.0,2024-11-16,Retail,East,9876543119
1301.0,Ali,Male,Clothing,Shirt,3.0,999.0,10.0,2025-04-02,Online,South,9876543119
1302.0,Sam,Female,Clothing,Jacket,3.0,1500.0,10.0,2025-02-03,Wholesale,East,Unknown
1303.0,Emily,Unknown,Electronics,Mobile,5.0,199.0,15.0,2024-05-20,Online,North,Unknown
1304.0,Riya,Male,Groceries,Apples,2.0,1500.0,10.0,2025-03-04,Unknown,Unknown,9876543119
1305.0,John,Female,Clothing,Jacket,3.0,499.0,10.0,2024-10-24,Retail,East,9876543210
1306.0,Emily,Unknown,Groceries,Bananas,1.0,999.0,10.0,2025-04-13,Retail,East,919988776655
1307.0,Emily,Female,Electronics,Mobile,1.0,999.0,10.0,2025-03-05,Unknown,East,9876543210
1308.0,Sam,Female,Electronics,Tablet,2.0,499.0,10.0,2025-01-15,Unknown,West,Unknown
1309.0,Riya,Female,Clothing,Shirt,5.0,199.0,10.0,2025-04-03,Retail,East,9876543119
1310.0,Asha,Male,Groceries,Apples,3.0,1500.0,10.0,2025-05-04,Retail,Unknown,9876543210
1311.0,Wei,Unknown,Electronics,Tablet,2.0,199.0,10.0,2024-09-21,Retail,West,Unknown
1312.0,Ali,Male,Clothing,Jeans,4.0,499.0,10.0,2025-04-12,Unknown,West,919988776655
1313.0,Ahmed,Female,Clothing,Jeans,3.0,199.0,10.0,2024-11-15,Online,North,9876543119
1314.0,Chen,Unknown,Groceries,Apples,3.0,499.0,10.0,2024-05-14,Retail,South,9876543119
1315.0,Asha,Female,Clothing,Jacket,3.0,499.0,0.0,2024-11-03,Online,East,919988776655
1316.0,Ahmed,Female,Furniture,Chair,1.0,1500.0,0.0,2024-05-31,Retail,South,919988776655
1317.0,Ahmed,Unknown,Clothing,Shirt,1.0,499.0,10.0,2024-07-08,Retail,East,Unknown
1318.0,Sam,Female,Electronics,Mobile,3.0,1500.0,5.0,2024-10-16,Online,East,919988776655
1319.0,Riya,Unknown,Clothing,Jacket,1.0,499.0,10.0,2025-04-11,Unknown,South,Unknown
1320.0,John,Male,Clothing,Jacket,2.0,499.0,10.0,2024-02-07,Online,Unknown,Unknown
1321.0,Ali,Unknown,Clothing,Jacket,3.0,499.0,10.0,2025-04-30,Online,North,Unknown
1322.0,Ahmed,Male,Electronics,Laptop,2.0,1500.0,10.0,2025-01-09,Unknown,West,9876543119
1323.0,Ali,Unknown,Clothing,Jeans,2.0,499.0,10.0,2025-03-03,Retail,West,Unknown
1324.0,Maria,Unknown,Electronics,Tablet,5.0,199.0,15.0,2024-08-02,Wholesale,East,919988776655
1325.0,Maria,Male,Groceries,Apples,1.0,499.0,0.0,2024-12-22,Unknown,East,Unknown
1326.0,Sam,Female,Clothing,Jeans,4.0,199.0,15.0,2024-01-22,Wholesale,North,9876543119
1327.0,Ahmed,Female,Electronics,Laptop,3.0,499.0,15.0,2025-03-30,Retail,South,Unknown
1328.0,Emily,Unknown,Clothing,Shirt,2.0,499.0,10.0,2024-10-22,Unknown,East,919988776655
1329.0,Wei,Male,Groceries,Bananas,3.0,199.0,0.0,2024-08-05,Unknown,North,919988776655
1330.0,Chen,Female,Groceries,Apples,1.0,499.0,10.0,2024-11-15,Wholesale,West,9876543119
1331.0,John,Unknown,Clothing,Jeans,3.0,999.0,0.0,2024-04-11,Retail,East,9876543210
1332.0,Asha,Unknown,Electronics,Laptop,4.0,199.0,10.0,2024-08-13,Online,South,Unknown
1333.0,Asha,Male,Clothing,Jacket,3.0,1500.0,15.0,2024-07-28,Wholesale,West,919988776655
1334.0,Ali,Female,Furniture,Chair,3.0,499.0,10.0,2025-01-11,Retail,Unknown,Unknown
1335.0,Chen,Unknown,Electronics,Tablet,3.0,499.0,10.0,2024-07-09,Retail,West,9876543210
1336.0,Ahmed,Female,Furniture,Sofa,4.0,1500.0,15.0,2024-11-09,Unknown,North,919988776655
1337.0,Sam,Female,Groceries,Apples,3.0,499.0,10.0,2024-12-25,Unknown,West,Unknown
1338.0,Ali,Male,Groceries,Apples,2.0,1500.0,5.0,2024-05-22,Online,South,9876543210
1339.0,Sam,Female,Groceries,Rice,3.0,1500.0,15.0,2025-05-15,Online,South,919988776655
1340.0,Asha,Female,Furniture,Sofa,3.0,499.0,10.0,2024-03-20,Retail,Unknown,Unknown
1341.0,Ahmed,Unknown,Clothing,Jeans,5.0,1500.0,15.0,2024-05-21,Wholesale,East,Unknown
1342.0,Riya,Female,Groceries,Apples,1.0,999.0,10.0,2024-01-30,Unknown,North,Unknown
1343.0,Wei,Female,Electronics,Laptop,4.0,499.0,10.0,2024-09-20,Unknown,South,Unknown
1344.0,Emily,Unknown,Furniture,Sofa,1.0,1500.0,10.0,2024-08-06,Wholesale,West,9876543119
1345.0,Riya,Female,Electronics,Mobile,3.0,499.0,10.0,2024-11-07,Unknown,West,919988776655
1346.0,Wei,Unknown,Groceries,Bananas,3.0,499.0,5.0,2024-01-18,Unknown,North,9876543210
1347.0,Emily,Male,Electronics,Tablet,4.0,499.0,15.0,2025-03-29,Wholesale,West,9876543210
1348.0,Riya,Female,Groceries,Bananas,3.0,1500.0,10.0,2025-04-11,Wholesale,East,9876543119
1349.0,Emily,Male,Clothing,Jacket,4.0,499.0,15.0,2025-02-24,Retail,East,9876543210
1350.0,Chen,Male,Groceries,Rice,3.0,1500.0,10.0,2024-05-11,Online,South,Unknown
1351.0,Ahmed,Female,Furniture,Chair,5.0,1500.0,10.0,2025-04-02,Wholesale,North,Unknown
1352.0,Sam,Unknown,Furniture,Chair,5.0,1500.0,0.0,2025-03-29,Wholesale,West,919988776655
1353.0,Ali,Female,Electronics,Tablet,3.0,199.0,10.0,2024-03-07,Wholesale,North,9876543119
1354.0,John,Female,Groceries,Apples,3.0,1500.0,10.0,2024-02-01,Online,West,919988776655
1355.0,Emily,Female,Clothing,Jacket,3.0,499.0,0.0,2024-09-30,Unknown,North,919988776655
1356.0,Emily,Unknown,Electronics,Laptop,3.0,499.0,5.0,2025-01-08,Wholesale,West,Unknown
1357.0,Chen,Male,Groceries,Apples,4.0,499.0,10.0,2024-02-09,Online,North,Unknown
1358.0,Maria,Male,Groceries,Bananas,2.0,199.0,10.0,2024-11-12,Unknown,North,9876543119
1359.0,Ahmed,Male,Electronics,Laptop,1.0,199.0,15.0,2025-02-21,Retail,West,919988776655
1360.0,Sam,Unknown,Groceries,Apples,3.0,499.0,5.0,2025-01-19,Online,Unknown,9876543119
1361.0,Emily,Unknown,Furniture,Desk,4.0,1500.0,10.0,2025-04-29,Online,East,9876543210
1362.0,Emily,Female,Groceries,Apples,3.0,1500.0,10.0,2024-02-03,Unknown,East,9876543119
1363.0,Emily,Female,Electronics,Laptop,2.0,1500.0,10.0,2024-06-04,Online,Unknown,919988776655
1364.0,Wei,Female,Clothing,Jeans,2.0,1500.0,15.0,2024-03-12,Retail,North,919988776655
1365.0,Wei,Female,Groceries,Rice,2.0,499.0,10.0,2024-02-26,Wholesale,South,9876543119
1366.0,Wei,Female,Electronics,Laptop,3.0,499.0,10.0,2024-03-30,Online,North,Unknown
1367.0,Sam,Female,Clothing,Jeans,5.0,499.0,10.0,2024-10-06,Unknown,West,9876543210
1368.0,Ali,Male,Groceries,Apples,3.0,499.0,5.0,2024-11-28,Wholesale,West,919988776655
1369.0,Emily,Unknown,Groceries,Rice,4.0,499.0,10.0,2024-08-28,Retail,East,9876543119
1370.0,Riya,Unknown,Clothing,Jacket,3.0,499.0,10.0,2024-05-25,Retail,East,Unknown
1371.0,Emily,Female,Electronics,Tablet,3.0,499.0,10.0,2025-05-12,Wholesale,South,9876543210
1372.0,Emily,Male,Clothing,Shirt,4.0,1500.0,0.0,2024-12-14,Online,North,9876543210
1373.0,Chen,Male,Groceries,Apples,1.0,499.0,10.0,2024-03-21,Unknown,Unknown,9876543119
1374.0,Ali,Unknown,Electronics,Laptop,5.0,499.0,10.0,2024-10-15,Retail,South,9876543210
1375.0,Asha,Male,Furniture,Sofa,2.0,499.0,10.0,2024-11-12,Online,West,Unknown
1376.0,Asha,Male,Furniture,Sofa,2.0,999.0,0.0,2025-02-20,Online,West,919988776655
1377.0,Riya,Unknown,Groceries,Apples,5.0,999.0,10.0,2024-02-05,Unknown,Unknown,Unknown
1378.0,Sam,Male,Clothing,Shirt,5.0,499.0,5.0,2025-03-12,Unknown,Unknown,Unknown
1379.0,Chen,Female,Groceries,Apples,5.0,499.0,10.0,2025-05-14,Retail,West,Unknown
1380.0,Maria,Male,Electronics,Mobile,4.0,999.0,10.0,2025-03-15,Retail,West,Unknown
1381.0,Emily,Female,Furniture,Sofa,1.0,199.0,10.0,2024-05-04,Wholesale,South,9876543119
1382.0,Asha,Male,Clothing,Jeans,3.0,1500.0,10.0,2025-02-07,Online,Unknown,9876543119
1383.0,Wei,Unknown,Electronics,Tablet,3.0,499.0,15.0,2025-03-15,Wholesale,West,9876543210
1384.0,Wei,Male,Furniture,Chair,2.0,499.0,0.0,2024-11-29,Retail,East,919988776655
1385.0,Riya,Unknown,Electronics,Mobile,3.0,1500.0,5.0,2024-06-08,Wholesale,Unknown,9876543119
1386.0,Ali,Unknown,Electronics,Tablet,3.0,499.0,15.0,2024-08-09,Unknown,Unknown,9876543210
1387.0,Maria,Male,Electronics,Laptop,3.0,499.0,0.0,2024-11-10,Online,South,9876543210
1388.0,Chen,Unknown,Furniture,Chair,3.0,1500.0,10.0,2025-02-10,Wholesale,Unknown,Unknown
1389.0,Maria,Female,Electronics,Tablet,2.0,499.0,0.0,2024-10-08,Retail,Unknown,9876543210
1390.0,Asha,Unknown,Electronics,Tablet,4.0,499.0,10.0,2025-01-09,Wholesale,North,Unknown
1391.0,Sam,Unknown,Groceries,Bananas,2.0,999.0,0.0,2025-01-14,Online,West,9876543210
1392.0,Sam,Male,Electronics,Mobile,1.0,999.0,10.0,2025-02-19,Wholesale,West,9876543210
1393.0,Sam,Female,Electronics,Mobile,3.0,499.0,10.0,2024-04-28,Retail,South,Unknown
1394.0,John,Unknown,Clothing,Jeans,3.0,499.0,10.0,2024-05-12,Unknown,East,Unknown
1395.0,Maria,Female,Electronics,Tablet,3.0,1500.0,5.0,2025-02-17,Wholesale,Unknown,919988776655
1396.0,John,Unknown,Furniture,Sofa,1.0,199.0,0.0,2024-05-12,Retail,West,Unknown
1397.0,Asha,Female,Furniture,Desk,3.0,499.0,10.0,2025-01-10,Online,Unknown,9876543119
1398.0,Sam,Female,Groceries,Bananas,3.0,1500.0,10.0,2024-01-31,Wholesale,South,919988776655
1399.0,Ali,Female,Electronics,Laptop,4.0,199.0,10.0,2024-11-13,Wholesale,North,Unknown
1400.0,John,Male,Electronics,Tablet,3.0,199.0,10.0,2024-08-14,Wholesale,East,9876543210
1401.0,Wei,Male,Electronics,Tablet,4.0,1500.0,10.0,2024-11-18,Wholesale,East,919988776655
1402.0,John,Male,Groceries,Rice,3.0,1500.0,15.0,2025-02-07,Online,West,Unknown
1403.0,Emily,Female,Groceries,Apples,3.0,1500.0,5.0,2025-03-29,Unknown,Unknown,9876543210
1404.0,Chen,Male,Groceries,Rice,1.0,999.0,10.0,2024-04-27,Wholesale,West,Unknown
1405.0,Riya,Unknown,Clothing,Jeans,1.0,999.0,10.0,2024-06-10,Unknown,East,9876543119
1406.0,Riya,Unknown,Electronics,Laptop,2.0,499.0,5.0,2024-11-04,Unknown,South,9876543119
1407.0,Riya,Unknown,Clothing,Shirt,5.0,499.0,10.0,2024-02-18,Wholesale,South,919988776655
1408.0,Ali,Unknown,Electronics,Tablet,4.0,199.0,15.0,2024-08-31,Online,North,9876543119
1409.0,Sam,Female,Electronics,Laptop,1.0,1500.0,10.0,2024-03-23,Online,East,9876543119
1410.0,John,Male,Clothing,Jacket,3.0,499.0,10.0,2024-07-23,Wholesale,Unknown,919988776655
1411.0,Ahmed,Female,Clothing,Jeans,3.0,499.0,0.0,2025-02-27,Wholesale,South,9876543210
1412.0,Ahmed,Female,Clothing,Jacket,1.0,999.0,10.0,2025-01-17,Unknown,South,9876543210
1413.0,Riya,Unknown,Furniture,Chair,2.0,199.0,5.0,2025-01-24,Retail,North,Unknown
1414.0,Ali,Unknown,Groceries,Bananas,4.0,499.0,15.0,2025-01-12,Wholesale,East,9876543119
1415.0,John,Female,Clothing,Shirt,2.0,499.0,10.0,2025-02-07,Retail,South,919988776655
1416.0,Sam,Female,Groceries,Bananas,5.0,499.0,10.0,2024-09-03,Retail,East,919988776655
1417.0,Maria,Male,Groceries,Rice,2.0,1500.0,10.0,2024-05-22,Retail,North,Unknown
1418.0,Sam,Female,Clothing,Jeans,1.0,499.0,10.0,2025-01-15,Retail,South,919988776655
1419.0,Chen,Unknown,Groceries,Apples,3.0,499.0,10.0,2024-02-17,Retail,North,Unknown
1420.0,Emily,Male,Electronics,Laptop,2.0,499.0,0.0,2024-06-15,Wholesale,West,9876543210
1421.0,Chen,Male,Electronics,Laptop,2.0,499.0,10.0,2025-02-14,Wholesale,North,9876543119
1422.0,Emily,Female,Groceries,Bananas,4.0,499.0,0.0,2024-09-15,Online,East,9876543210
1423.0,Ahmed,Unknown,Electronics,Mobile,3.0,499.0,15.0,2024-08-02,Wholesale,South,9876543119
1424.0,John,Female,Clothing,Shirt,3.0,1500.0,5.0,2024-03-18,Retail,East,9876543210
1425.0,Sam,Unknown,Groceries,Rice,5.0,499.0,0.0,2024-06-26,Retail,North,9876543210
1426.0,Emily,Male,Furniture,Desk,5.0,499.0,10.0,2024-10-28,Online,South,9876543119
1427.0,Ahmed,Male,Groceries,Rice,3.0,499.0,10.0,2025-02-27,Online,East,Unknown
1428.0,Wei,Male,Clothing,Shirt,3.0,499.0,10.0,2025-02-21,Online,East,Unknown
1429.0,John,Female,Groceries,Apples,3.0,499.0,0.0,2024-05-21,Unknown,Unknown,919988776655
1430.0,John,Male,Groceries,Rice,2.0,1500.0,10.0,2024-02-27,Retail,West,Unknown
1431.0,Asha,Male,Groceries,Rice,2.0,499.0,10.0,2025-02-06,Online,South,Unknown
1432.0,Maria,Male,Groceries,Apples,3.0,199.0,10.0,2025-03-04,Unknown,Unknown,9876543210
1433.0,Chen,Male,Electronics,Tablet,5.0,499.0,5.0,2024-09-01,Wholesale,West,9876543210
1434.0,Ahmed,Female,Groceries,Rice,3.0,999.0,10.0,2024-01-09,Online,West,919988776655
1435.0,Ahmed,Unknown,Groceries,Rice,1.0,999.0,0.0,2024-12-01,Online,Unknown,Unknown
1436.0,Ali,Male,Electronics,Mobile,3.0,199.0,10.0,2025-02-08,Retail,Unknown,919988776655
1437.0,Chen,Male,Electronics,Laptop,3.0,999.0,0.0,2024-07-06,Retail,Unknown,919988776655
1438.0,John,Male,Groceries,Bananas,5.0,499.0,0.0,2024-02-11,Wholesale,North,9876543119
1439.0,Sam,Unknown,Furniture,Desk,1.0,999.0,10.0,2024-05-15,Unknown,North,9876543119
1440.0,Maria,Unknown,Electronics,Tablet,3.0,499.0,5.0,2024-08-12,Online,Unknown,919988776655
1441.0,Ali,Unknown,Furniture,Chair,3.0,199.0,0.0,2025-03-13,Retail,South,919988776655
1442.0,Sam,Male,Groceries,Rice,3.0,199.0,5.0,2025-04-30,Wholesale,Unknown,919988776655
1443.0,Maria,Female,Clothing,Shirt,2.0,499.0,15.0,2024-01-19,Online,Unknown,Unknown
1444.0,Ali,Female,Groceries,Bananas,4.0,499.0,10.0,2024-10-25,Wholesale,Unknown,Unknown
1445.0,Asha,Female,Clothing,Shirt,2.0,499.0,10.0,2025-02-05,Online,Unknown,9876543119
1446.0,Emily,Unknown,Furniture,Desk,3.0,499.0,10.0,2024-12-18,Unknown,Unknown,Unknown
1447.0,Chen,Female,Groceries,Rice,1.0,499.0,5.0,2025-01-12,Unknown,West,9876543119
1448.0,Ali,Unknown,Electronics,Mobile,2.0,499.0,10.0,2024-08-15,Wholesale,Unknown,Unknown
1449.0,Chen,Unknown,Groceries,Rice,4.0,499.0,10.0,2024-05-17,Unknown,North,9876543210
1450.0,Wei,Male,Clothing,Jacket,4.0,499.0,10.0,2025-05-15,Wholesale,East,919988776655
1451.0,Maria,Female,Furniture,Desk,5.0,499.0,0.0,2024-03-09,Retail,North,9876543119
1452.0,Asha,Unknown,Clothing,Jeans,3.0,999.0,5.0,2025-04-28,Retail,East,Unknown
1453.0,Wei,Unknown,Groceries,Rice,1.0,199.0,10.0,2024-07-27,Retail,East,Unknown
1454.0,John,Female,Furniture,Desk,5.0,499.0,10.0,2024-11-01,Unknown,West,Unknown
1455.0,Asha,Male,Clothing,Jeans,4.0,499.0,10.0,2025-01-30,Online,East,919988776655
1456.0,Emily,Unknown,Groceries,Bananas,3.0,999.0,5.0,2024-03-07,Retail,Unknown,9876543210
1457.0,Chen,Unknown,Groceries,Rice,3.0,1500.0,10.0,2024-06-12,Wholesale,South,Unknown
1458.0,Riya,Unknown,Electronics,Tablet,5.0,1500.0,10.0,2024-05-01,Online,East,Unknown
1459.0,Emily,Unknown,Groceries,Bananas,3.0,499.0,5.0,2024-04-09,Wholesale,East,Unknown
1460.0,Ali,Female,Electronics,Laptop,3.0,1500.0,10.0,2024-09-24,Retail,North,Unknown
1461.0,Maria,Female,Clothing,Jacket,3.0,499.0,10.0,2025-03-12,Unknown,North,Unknown
1462.0,Asha,Unknown,Groceries,Rice,4.0,1500.0,15.0,2024-09-25,Online,East,9876543210
1463.0,Riya,Unknown,Clothing,Jeans,3.0,499.0,10.0,2025-03-10,Unknown,East,919988776655
1464.0,John,Male,Electronics,Mobile,3.0,999.0,10.0,2024-05-13,Unknown,North,Unknown
1465.0,Emily,Unknown,Clothing,Jeans,3.0,499.0,5.0,2024-01-22,Unknown,Unknown,9876543210
1466.0,Sam,Unknown,Clothing,Jeans,5.0,199.0,10.0,2024-04-03,Retail,West,9876543210
1467.0,Emily,Male,Groceries,Apples,1.0,499.0,0.0,2025-04-28,Retail,North,Unknown
1468.0,Chen,Male,Groceries,Apples,2.0,499.0,10.0,2024-11-30,Unknown,North,9876543119
1469.0,Emily,Unknown,Groceries,Bananas,3.0,999.0,5.0,2024-02-18,Wholesale,West,Unknown
1470.0,Asha,Unknown,Clothing,Shirt,3.0,499.0,10.0,2024-07-08,Unknown,South,Unknown
1471.0,John,Unknown,Electronics,Mobile,3.0,1500.0,0.0,2024-10-19,Retail,Unknown,Unknown
1472.0,Emily,Male,Electronics,Laptop,5.0,199.0,10.0,2024-03-23,Retail,North,Unknown
1473.0,Chen,Female,Clothing,Shirt,4.0,199.0,10.0,2025-01-16,Retail,Unknown,919988776655
1474.0,Ahmed,Female,Electronics,Tablet,1.0,999.0,15.0,2024-12-26,Online,North,9876543210
1475.0,Wei,Male,Electronics,Mobile,4.0,499.0,15.0,2025-04-29,Unknown,South,919988776655
1476.0,Sam,Male,Groceries,Apples,4.0,999.0,5.0,2024-02-25,Online,West,Unknown
1477.0,Wei,Unknown,Clothing,Jacket,3.0,499.0,15.0,2024-03-01,Unknown,North,Unknown
1478.0,Asha,Female,Electronics,Mobile,5.0,1500.0,10.0,2025-05-11,Online,East,Unknown
1479.0,Riya,Female,Groceries,Bananas,3.0,499.0,15.0,2024-05-07,Wholesale,East,919988776655
1480.0,Wei,Unknown,Clothing,Shirt,5.0,499.0,10.0,2024-08-05,Wholesale,East,9876543119
1481.0,Riya,Female,Clothing,Shirt,3.0,499.0,0.0,2024-09-10,Unknown,East,9876543210
1482.0,John,Male,Electronics,Tablet,4.0,499.0,10.0,2024-04-06,Unknown,West,919988776655
1483.0,John,Male,Clothing,Jacket,3.0,499.0,10.0,2024-07-06,Retail,North,Unknown
1484.0,Wei,Female,Clothing,Shirt,3.0,499.0,0.0,2025-02-24,Wholesale,North,919988776655
1485.0,Asha,Female,Electronics,Tablet,3.0,999.0,10.0,2024-06-30,Wholesale,East,Unknown
1486.0,Riya,Male,Electronics,Laptop,3.0,199.0,15.0,2024-10-29,Online,West,919988776655
1487.0,Sam,Unknown,Groceries,Rice,3.0,499.0,5.0,2024-12-06,Online,East,Unknown
1488.0,Wei,Male,Groceries,Rice,5.0,499.0,15.0,2024-12-07,Unknown,South,919988776655
1489.0,Ahmed,Female,Clothing,Jeans,3.0,499.0,10.0,2025-04-21,Unknown,West,919988776655
1490.0,John,Unknown,Electronics,Tablet,1.0,1500.0,0.0,2024-10-21,Online,West,919988776655
1491.0,Ahmed,Female,Clothing,Shirt,4.0,199.0,10.0,2024-02-21,Wholesale,Unknown,919988776655
1492.0,Chen,Unknown,Electronics,Laptop,5.0,1500.0,10.0,2024-11-10,Online,Unknown,9876543210
1493.0,Maria,Male,Furniture,Sofa,1.0,499.0,10.0,2024-07-25,Unknown,South,919988776655
1494.0,Ali,Unknown,Clothing,Jeans,2.0,499.0,0.0,2024-12-16,Wholesale,North,Unknown
1495.0,Asha,Unknown,Electronics,Tablet,3.0,1500.0,5.0,2024-10-06,Wholesale,South,919988776655
1496.0,Chen,Male,Groceries,Rice,4.0,499.0,10.0,2024-02-27,Wholesale,South,Unknown
1497.0,Riya,Male,Furniture,Desk,2.0,499.0,10.0,2024-12-09,Wholesale,Unknown,Unknown
1498.0,Maria,Unknown,Electronics,Laptop,3.0,499.0,10.0,2025-01-31,Online,West,Unknown
1499.0,Wei,Unknown,Electronics,Tablet,3.0,499.0,0.0,2024-09-11,Online,Unknown,919988776655
